0, -114, 89
1, -172, 30
2, -164, 51
3, -172, 31
4, -142, 62
5, -168, 36
6, -176, 31
7, -182, 24
8, -168, 32
9, -120, 79
10, -182, 39
11, -166, 29
12, -146, 59
13, -178, 25
14, -156, 63
15, -12, 158
16, -164, 51
17, -172, 23
18, -148, 53
19, -90, 94
20, -152, 51
21, -118, 81
22, -150, 45
23, -86, 100
24, -168, 36
25, -96, 98
26, -150, 44
27, -184, 22
28, -142, 51
29, -178, 21
30, -164, 53
31, -162, 37
32, -148, 68
33, -166, 37
34, -164, 44
35, -124, 55
36, -154, 41
37, -126, 75
38, -170, 30
39, -166, 42
40, -142, 66
41, -168, 40
42, -170, 34
43, -148, 57
44, -186, 29
45, -108, 116
46, -162, 50
47, -128, 85
48, -142, 82
49, -142, 46
50, -110, 114
51, -144, 68
52, -148, 60
53, -106, 92
54, -146, 64
55, -122, 111
56, -168, 40
57, -158, 55
58, -118, 103
59, -94, 126
60, -184, 37
61, -116, 200
62, -134, 95
63, -80, 148
64, -124, 200
65, -110, 119
66, -126, 200
67, -68, 148
68, -138, 78
69, -140, 200
0, -112, 200
1, -134, 200
2, -142, 200
3, -136, 200
4, -140, 200
5, -116, 200
6, -34, 179
7, -130, 200
8, -66, 138
9, -34, 187
10, -120, 200
11, -130, 200
12, -124, 200
13, -124, 200
14, -34, 200
15, -104, 113
16, -122, 200
17, -148, 200
18, -120, 200
19, -156, 46
20, -138, 200
21, -124, 200
22, -56, 168
23, -134, 200
24, -130, 200
25, -88, 200
26, -60, 163
0, -116, 200
1, -142, 200
2, -132, 200
3, -114, 200
4, -110, 200
5, -126, 200
6, -112, 200
7, -172, 54
8, -120, 93
9, -126, 200
10, -130, 200
11, -128, 200
12, -118, 200
13, -124, 200
14, -114, 200
15, -68, 164
16, -116, 100
17, -106, 200
18, -98, 200
19, -90, 200
20, -120, 200
21, -140, 200
22, -118, 200
23, -132, 200
24, -108, 200
25, -70, 136
26, -122, 200
0, -138, 200
1, -116, 200
2, -114, 200
3, -134, 200
4, -110, 200
5, -126, 200
6, -126, 200
7, -138, 200
8, -144, 200
9, -126, 200
10, -120, 86
11, -122, 200
12, -164, 48
13, -128, 200
14, -120, 200
15, -88, 139
16, -128, 200
17, -130, 200
18, -120, 200
19, -118, 200
20, -124, 200
21, -118, 200
22, -106, 200
23, -116, 200
24, -130, 200
25, -146, 200
0, -128, 200
1, -124, 200
2, -108, 200
3, -134, 200
4, -138, 200
5, -164, 200
6, -144, 200
7, -116, 200
8, -112, 200
9, -116, 200
10, -118, 200
11, -68, 162
12, -132, 200
13, -118, 102
14, -124, 200
15, -122, 200
16, -90, 117
17, -128, 200
18, -124, 200
19, -124, 200
20, -114, 200
21, -124, 200
22, -112, 200
23, -98, 200
24, -120, 200
25, -126, 200
0, -114, 200
1, -142, 200
2, -116, 200
3, -116, 200
4, -126, 200
5, -128, 200
6, -112, 200
7, -124, 200
8, -128, 200
9, -104, 200
10, -132, 200
11, -124, 200
12, -120, 200
13, -122, 200
14, -120, 200
15, -122, 200
16, -130, 200
17, -126, 200
18, -102, 200
19, -134, 200
20, -130, 200
21, -130, 200
22, -122, 200
23, -114, 200
24, -132, 200
0, -124, 200
1, -110, 200
2, -148, 200
3, -130, 68
4, -128, 200
5, -102, 200
6, -138, 200
7, -126, 200
8, -114, 200
9, -112, 200
10, -104, 200
11, -134, 200
12, -106, 200
13, -138, 200
14, -134, 200
15, -122, 200
16, -118, 200
17, -96, 200
18, -110, 200
19, -138, 200
20, -124, 200
21, -128, 200
22, -130, 200
23, -132, 200
24, -112, 200
0, -120, 200
1, -136, 200
2, -126, 200
3, -118, 200
4, -120, 200
5, -130, 200
6, -116, 200
7, -126, 200
8, -112, 200
9, -102, 200
10, -122, 200
11, -138, 200
12, -124, 200
13, -124, 200
14, -130, 200
15, -114, 200
16, -118, 200
17, -136, 200
18, -94, 200
19, -124, 200
20, -132, 200
21, -118, 200
22, -134, 200
23, -118, 200
24, -120, 200
0, -104, 200
1, -124, 200
2, -134, 200
3, -100, 200
4, -134, 200
5, -108, 200
6, -114, 200
7, -122, 200
8, -112, 200
9, -100, 200
10, -94, 200
11, -120, 200
12, -114, 200
13, -102, 200
14, -176, 24
15, -118, 200
16, -104, 200
17, -108, 200
18, -126, 200
19, -126, 200
20, -120, 200
21, -132, 200
22, -118, 200
23, -112, 200
24, -142, 200
0, -126, 200
1, -116, 200
2, -106, 200
3, -118, 200
4, -100, 200
5, -138, 200
6, -118, 200
7, -128, 200
8, -128, 200
9, -130, 200
10, -114, 200
11, -122, 200
12, -116, 200
13, -126, 200
14, -122, 200
15, -124, 200
16, -104, 200
17, -112, 200
18, -104, 200
19, -112, 200
20, -122, 200
21, -130, 200
22, -118, 200
23, -112, 200
24, -106, 200
0, -106, 200
1, -112, 200
2, -128, 200
3, -128, 200
4, -126, 200
5, -124, 200
6, -114, 200
7, -102, 200
8, -106, 200
9, -120, 200
10, -124, 200
11, -116, 200
12, -120, 200
13, -126, 200
14, -116, 200
15, -122, 200
16, -110, 200
17, -122, 200
18, -110, 200
19, -126, 200
20, -122, 200
21, -128, 200
22, -128, 200
23, -126, 200
24, -114, 200
0, -116, 200
1, -128, 200
2, -114, 200
3, -126, 200
4, -108, 200
5, -126, 200
6, -122, 200
7, -104, 200
8, -116, 200
9, -136, 200
10, -100, 200
11, -132, 200
12, -126, 200
13, -126, 200
14, -126, 200
15, -132, 200
16, -118, 200
17, -116, 200
18, -94, 200
19, -122, 200
20, -102, 200
21, -116, 200
22, -106, 200
23, -110, 200
24, -120, 200
0, -110, 200
1, -120, 200
2, -120, 200
3, -150, 200
4, -132, 200
5, -116, 200
6, -104, 200
7, -112, 200
8, -112, 200
9, -126, 200
10, -128, 200
11, -106, 200
12, -110, 200
13, -132, 200
14, -120, 200
15, -132, 200
16, -114, 200
17, -116, 200
18, -98, 200
19, -118, 200
20, -118, 200
21, -124, 200
22, 599, 1
23, 593, 29
24, -126, 200
25, -128, 200
0, -108, 200
1, -110, 200
2, -118, 200
3, -118, 200
4, -146, 200
5, -134, 200
6, -134, 200
7, -106, 108
8, -116, 200
9, -108, 200
10, -114, 200
11, -128, 200
12, -100, 200
13, -98, 200
14, -118, 200
15, -132, 200
16, -106, 200
17, -112, 200
18, -118, 90
19, -134, 200
20, -118, 200
21, -114, 200
22, -98, 200
23, -116, 200
24, -144, 200
25, -126, 200
0, -116, 200
1, -114, 200
2, -110, 200
3, -96, 200
4, -126, 200
5, -130, 200
6, -94, 200
7, -132, 200
8, -120, 200
9, -102, 200
10, -120, 200
11, -140, 200
12, -118, 200
13, -124, 200
14, -110, 200
15, -108, 200
16, -112, 200
17, -114, 200
18, -128, 200
19, -106, 200
20, -98, 200
21, -100, 200
22, -130, 200
23, -118, 200
24, -140, 200
0, -110, 200
1, -148, 200
2, -92, 200
3, -102, 200
4, -120, 200
5, -132, 200
6, -118, 200
7, -124, 200
8, -116, 200
9, -120, 200
10, -112, 200
11, -104, 200
12, -120, 200
13, -126, 200
14, -136, 200
15, -126, 200
16, -116, 200
17, -120, 200
18, -122, 200
19, -112, 200
20, -128, 200
21, -124, 200
22, -114, 200
23, -122, 200
24, -96, 200
0, -106, 200
1, -124, 200
2, -122, 200
3, -96, 200
4, -116, 200
5, -110, 99
6, -102, 200
7, -110, 200
8, -122, 200
9, -114, 200
10, -98, 200
11, -120, 200
12, -124, 200
13, -114, 200
14, -96, 200
15, -126, 200
16, -122, 200
17, -96, 200
18, -100, 200
19, -102, 200
20, -116, 200
21, -138, 200
22, -128, 200
23, -116, 200
24, -126, 200
0, -110, 200
1, -120, 200
2, -110, 200
3, -118, 200
4, -116, 200
5, -112, 200
6, -116, 200
7, -116, 200
8, -120, 200
9, -118, 200
10, -116, 200
11, -122, 200
12, -102, 200
13, -126, 200
14, -142, 200
15, -90, 137
16, -128, 200
17, -146, 200
18, -122, 200
19, -118, 200
20, -114, 200
21, -10, 190
22, -134, 200
23, -126, 200
24, -128, 200
0, -128, 200
1, -104, 200
2, -22, 190
3, -108, 200
4, -112, 200
5, -140, 200
